transaction_id,business_id,transaction_date,transaction_type,category,amount,opening_balance,closing_balance,reference_entity,reference_id,description
TXN_00006211,MSME_GJ_0032,2026-02-24 15:30:00,DEBIT,RENT,145270.65,-3168214.97,-3313485.62,EXPENSE,EXP_0004351,NetBanking-Commercial office/warehouse rent
TXN_00006212,MSME_GJ_0032,2026-02-25 16:44:00,DEBIT,RAW_MATERIALS,25130.68,-3313485.62,-3338616.3,EXPENSE,EXP_0004353,RTGS-Operational material procurement
TXN_00006213,MSME_GJ_0032,2026-02-26 10:15:00,CREDIT,CUSTOMER_PAYMENT,575763.66,-3338616.3,-2762852.64,INVOICE,INV_0001497,Payment received from Dhingra-Bains Enterprises
TXN_00006214,MSME_GJ_0032,2026-02-26 13:19:00,DEBIT,SOFTWARE,225471.93,-2762852.64,-2988324.57,EXPENSE,EXP_0004360,IMPS-Software operational expenditure
TXN_00006215,MSME_GJ_0032,2026-03-01 16:11:00,DEBIT,UTILITIES,290541.3,-2988324.57,-3278865.87,EXPENSE,EXP_0004352,UPI-Electricity and water utility charges
TXN_00006216,MSME_GJ_0032,2026-03-04 12:14:00,CREDIT,CUSTOMER_PAYMENT,1502498.3,-3278865.87,-1776367.57,INVOICE,INV_0001503,Payment received from Raju-Chhabra Enterprises
TXN_00006217,MSME_GJ_0032,2026-03-04 14:43:00,CREDIT,CUSTOMER_PAYMENT,848581.29,-1776367.57,-927786.28,INVOICE,INV_0001501,Payment received from Mann-Chaudhry Trading
TXN_00006218,MSME_GJ_0032,2026-03-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-927786.28,-1243203.89,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006219,MSME_GJ_0032,2026-03-07 09:44:00,DEBIT,SOFTWARE,95475.36,-1243203.89,-1338679.25,EXPENSE,EXP_0004358,IMPS-Software operational expenditure
TXN_00006220,MSME_GJ_0032,2026-03-09 15:09:00,DEBIT,MAINTENANCE,18017.56,-1338679.25,-1356696.81,EXPENSE,EXP_0004359,NetBanking-Maintenance operational expenditure
TXN_00006221,MSME_GJ_0032,2026-03-13 10:57:00,DEBIT,RAW_MATERIALS,11863.7,-1356696.81,-1368560.51,EXPENSE,EXP_0004357,RTGS-Operational material procurement
TXN_00006222,MSME_GJ_0032,2026-03-15 13:13:00,DEBIT,RAW_MATERIALS,7769.76,-1368560.51,-1376330.27,EXPENSE,EXP_0004354,Cheque-Operational material procurement
TXN_00006223,MSME_GJ_0032,2026-03-19 14:30:00,DEBIT,GST_PAYMENT,259114.04,-1376330.27,-1635444.31,GST,GST_0000379,GST Payment Challan 2026-02 GSTR-3B
TXN_00006224,MSME_GJ_0032,2026-03-19 17:33:00,CREDIT,CUSTOMER_PAYMENT,51893.7,-1635444.31,-1583550.61,INVOICE,INV_0001498,Payment received from Dhar Ltd Distributors
TXN_00006225,MSME_GJ_0032,2026-03-22 09:54:00,DEBIT,SALARY,412428.56,-1583550.61,-1995979.17,EXPENSE,EXP_0004361,NEFT-Monthly employee payroll
TXN_00006226,MSME_GJ_0032,2026-03-23 12:40:00,CREDIT,CUSTOMER_PAYMENT,320470.97,-1995979.17,-1675508.2,INVOICE,INV_0001502,"Payment received from Tailor, Pillai and Maharaj Enterprises"
TXN_00006227,MSME_GJ_0032,2026-03-24 13:31:00,DEBIT,TRANSPORTATION,182905.89,-1675508.2,-1858414.09,EXPENSE,EXP_0004370,UPI-Transportation operational expenditure
TXN_00006228,MSME_GJ_0032,2026-03-25 10:47:00,CREDIT,CUSTOMER_PAYMENT,211147.98,-1858414.09,-1647266.11,INVOICE,INV_0001505,Payment received from Bala LLC Distributors
TXN_00006229,MSME_GJ_0032,2026-03-26 13:15:00,DEBIT,RENT,137476.19,-1647266.11,-1784742.3,EXPENSE,EXP_0004362,NetBanking-Commercial office/warehouse rent
TXN_00006230,MSME_GJ_0032,2026-03-26 17:15:00,DEBIT,RAW_MATERIALS,104486.99,-1784742.3,-1889229.29,EXPENSE,EXP_0004366,RTGS-Operational material procurement
TXN_00006231,MSME_GJ_0032,2026-03-29 16:40:00,DEBIT,RAW_MATERIALS,126507.89,-1889229.29,-2015737.18,EXPENSE,EXP_0004368,Cheque-Operational material procurement
TXN_00006232,MSME_GJ_0032,2026-03-31 16:14:00,DEBIT,UTILITIES,274952.37,-2015737.18,-2290689.55,EXPENSE,EXP_0004363,UPI-Electricity and water utility charges
TXN_00006233,MSME_GJ_0032,2026-04-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-2290689.55,-2606107.16,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006234,MSME_GJ_0032,2026-04-05 12:02:00,CREDIT,CUSTOMER_PAYMENT,790048.94,-2606107.16,-1816058.22,INVOICE,INV_0001500,"Payment received from Iyer, Soni and Srinivasan Distributors"
TXN_00006235,MSME_GJ_0032,2026-04-09 17:06:00,DEBIT,RAW_MATERIALS,288477.47,-1816058.22,-2104535.69,EXPENSE,EXP_0004364,NEFT-Operational material procurement
TXN_00006236,MSME_GJ_0032,2026-04-10 11:41:00,DEBIT,TRANSPORTATION,906.27,-2104535.69,-2105441.96,EXPENSE,EXP_0004371,UPI-Transportation operational expenditure
TXN_00006237,MSME_GJ_0032,2026-04-11 16:11:00,DEBIT,RAW_MATERIALS,200275.0,-2105441.96,-2305716.96,EXPENSE,EXP_0004367,RTGS-Operational material procurement
TXN_00006238,MSME_GJ_0032,2026-04-13 10:01:00,DEBIT,SOFTWARE,136965.61,-2305716.96,-2442682.57,EXPENSE,EXP_0004372,UPI-Software operational expenditure
TXN_00006239,MSME_GJ_0032,2026-04-13 13:00:00,CREDIT,CUSTOMER_PAYMENT,1856049.58,-2442682.57,-586632.99,INVOICE,INV_0001509,Payment received from Sidhu Ltd Distributors
TXN_00006240,MSME_GJ_0032,2026-04-13 16:41:00,DEBIT,RAW_MATERIALS,74258.3,-586632.99,-660891.29,EXPENSE,EXP_0004365,NEFT-Operational material procurement
TXN_00006241,MSME_GJ_0032,2026-04-16 09:18:00,DEBIT,RAW_MATERIALS,351629.23,-660891.29,-1012520.52,EXPENSE,EXP_0004369,NEFT-Operational material procurement
TXN_00006242,MSME_GJ_0032,2026-04-17 14:30:00,DEBIT,GST_PAYMENT,150924.44,-1012520.52,-1163444.96,GST,GST_0000380,GST Payment Challan 2026-03 GSTR-3B
TXN_00006243,MSME_GJ_0032,2026-04-22 10:17:00,DEBIT,SALARY,437794.69,-1163444.96,-1601239.65,EXPENSE,EXP_0004373,NEFT-Monthly employee payroll
TXN_00006244,MSME_GJ_0032,2026-04-25 11:47:00,CREDIT,CUSTOMER_PAYMENT,926045.17,-1601239.65,-675194.48,INVOICE,INV_0001506,Payment received from Dara-Ramachandran Distributors
TXN_00006245,MSME_GJ_0032,2026-04-26 12:35:00,DEBIT,RENT,145931.56,-675194.48,-821126.04,EXPENSE,EXP_0004374,NetBanking-Commercial office/warehouse rent
TXN_00006246,MSME_GJ_0032,2026-04-28 16:43:00,DEBIT,PROFESSIONAL_FEES,36014.03,-821126.04,-857140.07,EXPENSE,EXP_0004382,IMPS-Professional Fees operational expenditure
TXN_00006247,MSME_GJ_0032,2026-05-01 09:01:00,DEBIT,UTILITIES,291863.12,-857140.07,-1149003.19,EXPENSE,EXP_0004375,UPI-Electricity and water utility charges
TXN_00006248,MSME_GJ_0032,2026-05-02 09:33:00,DEBIT,SOFTWARE,225734.28,-1149003.19,-1374737.47,EXPENSE,EXP_0004383,IMPS-Software operational expenditure
TXN_00006249,MSME_GJ_0032,2026-05-03 17:37:00,DEBIT,RAW_MATERIALS,74297.02,-1374737.47,-1449034.49,EXPENSE,EXP_0004376,Cheque-Operational material procurement
TXN_00006250,MSME_GJ_0032,2026-05-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-1449034.49,-1764452.1,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006251,MSME_GJ_0032,2026-05-05 15:52:00,DEBIT,MARKETING,65442.95,-1764452.1,-1829895.05,EXPENSE,EXP_0004380,IMPS-Marketing operational expenditure
TXN_00006252,MSME_GJ_0032,2026-05-06 14:53:00,DEBIT,TRANSPORTATION,13315.72,-1829895.05,-1843210.77,EXPENSE,EXP_0004381,NetBanking-Transportation operational expenditure
TXN_00006253,MSME_GJ_0032,2026-05-07 15:00:00,DEBIT,RAW_MATERIALS,521524.63,-1843210.77,-2364735.4,EXPENSE,EXP_0004379,NEFT-Operational material procurement
TXN_00006254,MSME_GJ_0032,2026-05-10 17:46:00,CREDIT,CUSTOMER_PAYMENT,2284446.98,-2364735.4,-80288.42,INVOICE,INV_0001504,Payment received from Saha-Sandal Enterprises
TXN_00006255,MSME_GJ_0032,2026-05-11 09:18:00,CREDIT,CUSTOMER_PAYMENT,27568.63,-80288.42,-52719.79,INVOICE,INV_0001508,"Payment received from Saxena, Basak and Pant Trading"
TXN_00006256,MSME_GJ_0032,2026-05-13 15:52:00,DEBIT,RAW_MATERIALS,79424.14,-52719.79,-132143.93,EXPENSE,EXP_0004378,NEFT-Operational material procurement
TXN_00006257,MSME_GJ_0032,2026-05-16 09:45:00,DEBIT,RAW_MATERIALS,540850.56,-132143.93,-672994.49,EXPENSE,EXP_0004377,NEFT-Operational material procurement
TXN_00006258,MSME_GJ_0032,2026-05-16 14:30:00,DEBIT,GST_PAYMENT,233638.98,-672994.49,-906633.47,GST,GST_0000381,GST Payment Challan 2026-04 GSTR-3B
TXN_00006259,MSME_GJ_0032,2026-05-22 17:51:00,DEBIT,SALARY,540000.0,-906633.47,-1446633.47,EXPENSE,EXP_0004384,NEFT-Monthly employee payroll
TXN_00006260,MSME_GJ_0032,2026-05-23 12:08:00,CREDIT,CUSTOMER_PAYMENT,602773.69,-1446633.47,-843859.78,INVOICE,INV_0001510,Payment received from Malhotra-Andra Distributors
TXN_00006261,MSME_GJ_0032,2026-05-26 13:06:00,DEBIT,RENT,180000.0,-843859.78,-1023859.78,EXPENSE,EXP_0004385,NetBanking-Commercial office/warehouse rent
TXN_00006262,MSME_GJ_0032,2026-05-28 17:01:00,DEBIT,MISCELLANEOUS,187918.6,-1023859.78,-1211778.38,EXPENSE,EXP_0004390,NetBanking-Miscellaneous operational expenditure
TXN_00006263,MSME_GJ_0032,2026-05-30 15:06:00,DEBIT,RAW_MATERIALS,892090.42,-1211778.38,-2103868.8,EXPENSE,EXP_0004387,NEFT-Operational material procurement
TXN_00006264,MSME_GJ_0032,2026-05-31 09:22:00,DEBIT,RAW_MATERIALS,46897.07,-2103868.8,-2150765.87,EXPENSE,EXP_0004388,NEFT-Operational material procurement
TXN_00006265,MSME_GJ_0032,2026-05-31 12:41:00,DEBIT,UTILITIES,360000.0,-2150765.87,-2510765.87,EXPENSE,EXP_0004386,UPI-Electricity and water utility charges
TXN_00006266,MSME_GJ_0032,2026-06-04 11:17:00,DEBIT,MARKETING,3105.38,-2510765.87,-2513871.25,EXPENSE,EXP_0004391,IMPS-Marketing operational expenditure
TXN_00006267,MSME_GJ_0032,2026-06-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-2513871.25,-2829288.86,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006268,MSME_GJ_0032,2026-06-07 10:53:00,CREDIT,CUSTOMER_PAYMENT,1240185.1,-2829288.86,-1589103.76,INVOICE,INV_0001507,Payment received from Mitter Inc Distributors
TXN_00006269,MSME_GJ_0032,2026-06-12 09:09:00,DEBIT,RAW_MATERIALS,561012.5,-1589103.76,-2150116.26,EXPENSE,EXP_0004389,RTGS-Operational material procurement
TXN_00006270,MSME_GJ_0032,2026-06-16 14:30:00,DEBIT,GST_PAYMENT,237043.23,-2150116.26,-2387159.49,GST,GST_0000382,GST Payment Challan 2026-05 GSTR-3B
TXN_00006271,MSME_GJ_0032,2026-06-17 09:03:00,CREDIT,CUSTOMER_PAYMENT,363050.45,-2387159.49,-2024109.04,INVOICE,INV_0001512,"Payment received from Kade, Palla and Vohra Trading"
TXN_00006272,MSME_GJ_0032,2026-06-17 09:06:00,DEBIT,MISCELLANEOUS,228976.01,-2024109.04,-2253085.05,EXPENSE,EXP_0004392,NetBanking-Miscellaneous operational expenditure
TXN_00006273,MSME_GJ_0032,2026-06-22 14:07:00,DEBIT,SALARY,540000.0,-2253085.05,-2793085.05,EXPENSE,EXP_0004393,NEFT-Monthly employee payroll
TXN_00006274,MSME_GJ_0032,2026-06-26 14:32:00,DEBIT,RENT,180000.0,-2793085.05,-2973085.05,EXPENSE,EXP_0004394,NetBanking-Commercial office/warehouse rent
TXN_00006275,MSME_GJ_0032,2026-07-01 10:38:00,DEBIT,UTILITIES,360000.0,-2973085.05,-3333085.05,EXPENSE,EXP_0004395,UPI-Electricity and water utility charges
TXN_00006276,MSME_GJ_0032,2026-07-03 15:13:00,DEBIT,RAW_MATERIALS,216.41,-3333085.05,-3333301.46,EXPENSE,EXP_0004400,RTGS-Operational material procurement
TXN_00006277,MSME_GJ_0032,2026-07-03 16:36:00,DEBIT,RAW_MATERIALS,618188.62,-3333301.46,-3951490.08,EXPENSE,EXP_0004397,NEFT-Operational material procurement
TXN_00006278,MSME_GJ_0032,2026-07-03 16:47:00,DEBIT,SOFTWARE,157592.79,-3951490.08,-4109082.87,EXPENSE,EXP_0004401,UPI-Software operational expenditure
TXN_00006279,MSME_GJ_0032,2026-07-03 17:37:00,DEBIT,TRANSPORTATION,118211.8,-4109082.87,-4227294.67,EXPENSE,EXP_0004402,IMPS-Transportation operational expenditure
TXN_00006280,MSME_GJ_0032,2026-07-04 14:51:00,DEBIT,TRANSPORTATION,113944.28,-4227294.67,-4341238.95,EXPENSE,EXP_0004403,IMPS-Transportation operational expenditure
TXN_00006281,MSME_GJ_0032,2026-07-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-4341238.95,-4656656.56,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006282,MSME_GJ_0032,2026-07-05 13:34:00,CREDIT,CUSTOMER_PAYMENT,1148471.1,-4656656.56,-3508185.46,INVOICE,INV_0001511,Payment received from Parmar PLC Trading
TXN_00006283,MSME_GJ_0032,2026-07-08 11:21:00,DEBIT,SOFTWARE,30251.12,-3508185.46,-3538436.58,EXPENSE,EXP_0004404,IMPS-Software operational expenditure
TXN_00006284,MSME_GJ_0032,2026-07-16 14:03:00,DEBIT,RAW_MATERIALS,635903.2,-3538436.58,-4174339.78,EXPENSE,EXP_0004399,RTGS-Operational material procurement
TXN_00006285,MSME_GJ_0032,2026-07-16 15:50:00,DEBIT,RAW_MATERIALS,148882.81,-4174339.78,-4323222.59,EXPENSE,EXP_0004398,NEFT-Operational material procurement
TXN_00006286,MSME_GJ_0032,2026-07-17 13:26:00,DEBIT,RAW_MATERIALS,96808.95,-4323222.59,-4420031.54,EXPENSE,EXP_0004396,RTGS-Operational material procurement
TXN_00006287,MSME_GJ_0032,2026-07-18 14:25:00,CREDIT,CUSTOMER_PAYMENT,329211.55,-4420031.54,-4090819.99,INVOICE,INV_0001513,Payment received from Varghese-Bhatnagar Enterprises
TXN_00006288,MSME_GJ_0032,2026-07-18 14:30:00,DEBIT,GST_PAYMENT,185427.68,-4090819.99,-4276247.67,GST,GST_0000383,GST Payment Challan 2026-06 GSTR-3B
TXN_00006289,MSME_GJ_0032,2026-07-22 11:49:00,DEBIT,SALARY,540000.0,-4276247.67,-4816247.67,EXPENSE,EXP_0004405,NEFT-Monthly employee payroll
TXN_00006290,MSME_GJ_0032,2026-07-23 11:48:00,DEBIT,RAW_MATERIALS,158991.71,-4816247.67,-4975239.38,EXPENSE,EXP_0004412,RTGS-Operational material procurement
TXN_00006291,MSME_GJ_0032,2026-07-26 16:24:00,DEBIT,RENT,180000.0,-4975239.38,-5155239.38,EXPENSE,EXP_0004406,NetBanking-Commercial office/warehouse rent
TXN_00006292,MSME_GJ_0032,2026-07-28 13:57:00,DEBIT,PROFESSIONAL_FEES,48968.06,-5155239.38,-5204207.44,EXPENSE,EXP_0004416,NetBanking-Professional Fees operational expenditure
TXN_00006293,MSME_GJ_0032,2026-07-31 16:10:00,DEBIT,UTILITIES,360000.0,-5204207.44,-5564207.44,EXPENSE,EXP_0004407,UPI-Electricity and water utility charges
TXN_00006294,MSME_GJ_0032,2026-08-02 12:27:00,DEBIT,RAW_MATERIALS,181597.12,-5564207.44,-5745804.56,EXPENSE,EXP_0004411,NEFT-Operational material procurement
TXN_00006295,MSME_GJ_0032,2026-08-03 10:51:00,DEBIT,RAW_MATERIALS,69640.11,-5745804.56,-5815444.67,EXPENSE,EXP_0004408,Cheque-Operational material procurement
TXN_00006296,MSME_GJ_0032,2026-08-05 06:00:00,DEBIT,LOAN_EMI,315417.61,-5815444.67,-6130862.28,LOAN,LOAN_00022,Auto-Debit EMI to HDFC Bank
TXN_00006297,MSME_GJ_0032,2026-08-10 09:25:00,DEBIT,RAW_MATERIALS,272580.06,-6130862.28,-6403442.34,EXPENSE,EXP_0004409,NEFT-Operational material procurement
TXN_00006298,MSME_GJ_0032,2026-08-10 14:17:00,DEBIT,RAW_MATERIALS,115769.06,-6403442.34,-6519211.4,EXPENSE,EXP_0004410,NEFT-Operational material procurement
TXN_00006299,MSME_GJ_0032,2026-08-14 12:17:00,DEBIT,MAINTENANCE,288036.53,-6519211.4,-6807247.93,EXPENSE,EXP_0004414,NetBanking-Maintenance operational expenditure
TXN_00006300,MSME_GJ_0032,2026-08-15 14:01:00,DEBIT,MARKETING,82995.41,-6807247.93,-6890243.34,EXPENSE,EXP_0004415,UPI-Marketing operational expenditure
TXN_00006301,MSME_GJ_0032,2026-08-17 13:30:00,DEBIT,RAW_MATERIALS,701421.94,-6890243.34,-7591665.28,EXPENSE,EXP_0004413,Cheque-Operational material procurement
TXN_00006302,MSME_GJ_0033,2025-08-21 14:54:00,DEBIT,SALARY,1564294.38,14204405.95,12640111.57,EXPENSE,EXP_0004417,NEFT-Monthly employee payroll
TXN_00006303,MSME_GJ_0033,2025-08-23 11:02:00,DEBIT,MAINTENANCE,45807.57,12640111.57,12594304.0,EXPENSE,EXP_0004424,UPI-Maintenance operational expenditure
TXN_00006304,MSME_GJ_0033,2025-08-25 17:34:00,DEBIT,RENT,521431.46,12594304.0,12072872.54,EXPENSE,EXP_0004418,NetBanking-Commercial office/warehouse rent
TXN_00006305,MSME_GJ_0033,2025-08-28 16:32:00,DEBIT,RAW_MATERIALS,2031176.93,12072872.54,10041695.61,EXPENSE,EXP_0004420,Cheque-Operational material procurement
TXN_00006306,MSME_GJ_0033,2025-08-29 16:52:00,DEBIT,MISCELLANEOUS,115579.5,10041695.61,9926116.11,EXPENSE,EXP_0004425,IMPS-Miscellaneous operational expenditure
TXN_00006307,MSME_GJ_0033,2025-08-30 14:36:00,DEBIT,RAW_MATERIALS,283179.0,9926116.11,9642937.11,EXPENSE,EXP_0004422,Cheque-Operational material procurement
TXN_00006308,MSME_GJ_0033,2025-08-30 15:29:00,DEBIT,UTILITIES,1042862.92,9642937.11,8600074.19,EXPENSE,EXP_0004419,UPI-Electricity and water utility charges
TXN_00006309,MSME_GJ_0033,2025-09-01 17:09:00,DEBIT,MARKETING,685272.14,8600074.19,7914802.05,EXPENSE,EXP_0004426,UPI-Marketing operational expenditure
TXN_00006310,MSME_GJ_0033,2025-09-03 16:37:00,DEBIT,RAW_MATERIALS,2002184.42,7914802.05,5912617.63,EXPENSE,EXP_0004421,NEFT-Operational material procurement
TXN_00006311,MSME_GJ_0033,2025-09-05 13:39:00,DEBIT,TRANSPORTATION,35332.25,5912617.63,5877285.38,EXPENSE,EXP_0004427,UPI-Transportation operational expenditure
TXN_00006312,MSME_GJ_0033,2025-09-08 09:19:00,DEBIT,MARKETING,334681.94,5877285.38,5542603.44,EXPENSE,EXP_0004428,UPI-Marketing operational expenditure
TXN_00006313,MSME_GJ_0033,2025-09-09 12:17:00,DEBIT,RAW_MATERIALS,28721.81,5542603.44,5513881.63,EXPENSE,EXP_0004423,Cheque-Operational material procurement
TXN_00006314,MSME_GJ_0033,2025-09-17 14:30:00,DEBIT,GST_PAYMENT,712819.07,5513881.63,4801062.56,GST,GST_0000385,GST Payment Challan 2025-08 GSTR-3B
TXN_00006315,MSME_GJ_0033,2025-09-20 10:57:00,CREDIT,CUSTOMER_PAYMENT,441751.99,4801062.56,5242814.55,INVOICE,INV_0001527,"Payment received from Mittal, Peri and Master Enterprises"
TXN_00006316,MSME_GJ_0033,2025-09-20 12:18:00,DEBIT,SALARY,1566639.5,5242814.55,3676175.05,EXPENSE,EXP_0004429,NEFT-Monthly employee payroll
TXN_00006317,MSME_GJ_0033,2025-09-23 15:28:00,DEBIT,MISCELLANEOUS,386672.88,3676175.05,3289502.17,EXPENSE,EXP_0004437,UPI-Miscellaneous operational expenditure
TXN_00006318,MSME_GJ_0033,2025-09-24 12:20:00,DEBIT,RENT,522213.17,3289502.17,2767289.0,EXPENSE,EXP_0004430,NetBanking-Commercial office/warehouse rent
TXN_00006319,MSME_GJ_0033,2025-09-25 11:57:00,DEBIT,RAW_MATERIALS,109496.71,2767289.0,2657792.29,EXPENSE,EXP_0004432,NEFT-Operational material procurement
TXN_00006320,MSME_GJ_0033,2025-09-25 17:00:00,DEBIT,RAW_MATERIALS,3784851.66,2657792.29,-1127059.37,EXPENSE,EXP_0004433,NEFT-Operational material procurement
TXN_00006321,MSME_GJ_0033,2025-09-26 11:37:00,CREDIT,CUSTOMER_PAYMENT,152532.59,-1127059.37,-974526.78,INVOICE,INV_0001529,Payment received from Thakur-Chawla Trading
TXN_00006322,MSME_GJ_0033,2025-09-29 09:11:00,DEBIT,UTILITIES,1044426.33,-974526.78,-2018953.11,EXPENSE,EXP_0004431,UPI-Electricity and water utility charges
TXN_00006323,MSME_GJ_0033,2025-10-06 10:33:00,DEBIT,MARKETING,584212.85,-2018953.11,-2603165.96,EXPENSE,EXP_0004435,UPI-Marketing operational expenditure
TXN_00006324,MSME_GJ_0033,2025-10-09 12:52:00,CREDIT,CUSTOMER_PAYMENT,2030676.39,-2603165.96,-572489.57,INVOICE,INV_0001532,Payment received from Devan PLC Enterprises
TXN_00006325,MSME_GJ_0033,2025-10-09 15:16:00,DEBIT,RAW_MATERIALS,457428.02,-572489.57,-1029917.59,EXPENSE,EXP_0004434,Cheque-Operational material procurement
TXN_00006326,MSME_GJ_0033,2025-10-12 12:28:00,DEBIT,PROFESSIONAL_FEES,83447.47,-1029917.59,-1113365.06,EXPENSE,EXP_0004438,NetBanking-Professional Fees operational expenditure
TXN_00006327,MSME_GJ_0033,2025-10-13 15:15:00,DEBIT,PROFESSIONAL_FEES,164164.19,-1113365.06,-1277529.25,EXPENSE,EXP_0004436,NetBanking-Professional Fees operational expenditure
TXN_00006328,MSME_GJ_0033,2025-10-17 14:30:00,DEBIT,GST_PAYMENT,610177.92,-1277529.25,-1887707.17,GST,GST_0000386,GST Payment Challan 2025-09 GSTR-3B
TXN_00006329,MSME_GJ_0033,2025-10-21 11:52:00,CREDIT,CUSTOMER_PAYMENT,4059566.33,-1887707.17,2171859.16,INVOICE,INV_0001531,"Payment received from Sunder, Mammen and Brar Enterprises"
TXN_00006330,MSME_GJ_0033,2025-10-21 16:36:00,DEBIT,SALARY,1571832.84,2171859.16,600026.32,EXPENSE,EXP_0004439,NEFT-Monthly employee payroll
TXN_00006331,MSME_GJ_0033,2025-10-22 10:11:00,DEBIT,MARKETING,578691.0,600026.32,21335.32,EXPENSE,EXP_0004447,UPI-Marketing operational expenditure
TXN_00006332,MSME_GJ_0033,2025-10-22 11:40:00,DEBIT,SOFTWARE,142828.61,21335.32,-121493.29,EXPENSE,EXP_0004449,UPI-Software operational expenditure
TXN_00006333,MSME_GJ_0033,2025-10-25 12:22:00,DEBIT,RENT,523944.28,-121493.29,-645437.57,EXPENSE,EXP_0004440,NetBanking-Commercial office/warehouse rent
TXN_00006334,MSME_GJ_0033,2025-10-28 17:03:00,DEBIT,MARKETING,131894.95,-645437.57,-777332.52,EXPENSE,EXP_0004450,NetBanking-Marketing operational expenditure
TXN_00006335,MSME_GJ_0033,2025-10-30 13:34:00,DEBIT,UTILITIES,1047888.56,-777332.52,-1825221.08,EXPENSE,EXP_0004441,UPI-Electricity and water utility charges
TXN_00006336,MSME_GJ_0033,2025-10-31 09:56:00,DEBIT,RAW_MATERIALS,1251589.67,-1825221.08,-3076810.75,EXPENSE,EXP_0004445,RTGS-Operational material procurement
TXN_00006337,MSME_GJ_0033,2025-10-31 10:36:00,CREDIT,CUSTOMER_PAYMENT,609164.46,-3076810.75,-2467646.29,INVOICE,INV_0001535,"Payment received from Dhar, Banik and Keer Trading"
TXN_00006338,MSME_GJ_0033,2025-11-01 12:01:00,DEBIT,RAW_MATERIALS,90436.92,-2467646.29,-2558083.21,EXPENSE,EXP_0004442,RTGS-Operational material procurement
TXN_00006339,MSME_GJ_0033,2025-11-04 09:52:00,DEBIT,RAW_MATERIALS,1430469.91,-2558083.21,-3988553.12,EXPENSE,EXP_0004444,RTGS-Operational material procurement
TXN_00006340,MSME_GJ_0033,2025-11-04 13:38:00,DEBIT,MISCELLANEOUS,344058.15,-3988553.12,-4332611.27,EXPENSE,EXP_0004446,UPI-Miscellaneous operational expenditure
TXN_00006341,MSME_GJ_0033,2025-11-07 13:07:00,DEBIT,MARKETING,25063.94,-4332611.27,-4357675.21,EXPENSE,EXP_0004448,UPI-Marketing operational expenditure
TXN_00006342,MSME_GJ_0033,2025-11-10 09:15:00,CREDIT,CUSTOMER_PAYMENT,11992568.82,-4357675.21,7634893.61,INVOICE,INV_0001528,"Payment received from Konda, Vyas and Loke Distributors"
TXN_00006343,MSME_GJ_0033,2025-11-10 16:01:00,DEBIT,RAW_MATERIALS,1593705.83,7634893.61,6041187.78,EXPENSE,EXP_0004443,NEFT-Operational material procurement
TXN_00006344,MSME_GJ_0033,2025-11-16 17:30:00,CREDIT,CUSTOMER_PAYMENT,616331.96,6041187.78,6657519.74,INVOICE,INV_0001537,Payment received from Tara Inc Enterprises
TXN_00006345,MSME_GJ_0033,2025-11-17 14:30:00,DEBIT,GST_PAYMENT,883672.23,6657519.74,5773847.51,GST,GST_0000387,GST Payment Challan 2025-10 GSTR-3B
TXN_00006346,MSME_GJ_0033,2025-11-20 13:55:00,DEBIT,SALARY,1524258.76,5773847.51,4249588.75,EXPENSE,EXP_0004451,NEFT-Monthly employee payroll
TXN_00006347,MSME_GJ_0033,2025-11-22 11:41:00,DEBIT,MAINTENANCE,604781.48,4249588.75,3644807.27,EXPENSE,EXP_0004464,UPI-Maintenance operational expenditure
TXN_00006348,MSME_GJ_0033,2025-11-22 11:50:00,DEBIT,MARKETING,128665.96,3644807.27,3516141.31,EXPENSE,EXP_0004461,UPI-Marketing operational expenditure
TXN_00006349,MSME_GJ_0033,2025-11-23 12:16:00,CREDIT,CUSTOMER_PAYMENT,4052771.66,3516141.31,7568912.97,INVOICE,INV_0001530,Payment received from Pal Group Trading
TXN_00006350,MSME_GJ_0033,2025-11-24 17:41:00,DEBIT,RENT,508086.25,7568912.97,7060826.72,EXPENSE,EXP_0004452,NetBanking-Commercial office/warehouse rent
TXN_00006351,MSME_GJ_0033,2025-11-25 15:37:00,DEBIT,RAW_MATERIALS,145338.65,7060826.72,6915488.07,EXPENSE,EXP_0004456,Cheque-Operational material procurement
TXN_00006352,MSME_GJ_0033,2025-11-26 16:36:00,DEBIT,RAW_MATERIALS,820423.89,6915488.07,6095064.18,EXPENSE,EXP_0004457,Cheque-Operational material procurement
